day,hours,clusterid,pageresponselatency,pagedisplaysuccessratio,pagedisplaylatency,downlinkthroughput,webbrowsingqoe
2/3/2024,6,N1-NRWK1201,611.61,3.37,0,1166.89,52.83
2/3/2024,6,N1-NRWP1201,160.94,0.32,0,1374.9,57.78
2/3/2024,6,N1-NRWP1208,244.58,1.26,0,1230.26,56.94
2/3/2024,6,N1-NRWP1211,192.26,5.12,0,1290.05,59.23
2/3/2024,6,N1-NRWP1212,187.67,1.19,0,1266.12,57.7
2/3/2024,6,N1-NRWP1214,181.52,2.17,0,1158.85,58.07
2/3/2024,6,N1-NSAL1203,227.74,1.38,0,1178.49,57.16
2/3/2024,6,N1-NSNA1202,490.88,0.65,0,1348.52,53.5
2/3/2024,6,N1-NTRL1201,215.57,1.66,0,975.72,57.16
2/3/2024,6,N2-NBRI1201,315.67,7.12,0,925.92,57.92
2/3/2024,6,N2-NBTG1202,325.38,2.66,0,1157.3,56.35
2/3/2024,6,N2-NCHT1203,2060.91,0,0,30.11,23.39
2/3/2024,6,N2-NCHT1204,769.65,2.31,0,1535.9,50.53
2/3/2024,6,N2-NCHT1205,2198.31,0,0,51.97,22.1
2/3/2024,6,N2-NCKD1201,363.16,3.86,0,770.1,55.58
2/3/2024,6,N2-NCLS1201,1103.11,0,0,439.94,42.43
2/3/2024,6,N2-NDIR1201,471.73,0,0,739.65,52.48
2/3/2024,6,N2-NDIR1202,783.6,3.55,0,1107.22,50.54
2/3/2024,6,N2-NGHU1201,313.85,4.99,0,884.91,57
2/3/2024,6,N2-NGIL1201,499.61,0.36,0,603.04,51.68
2/3/2024,6,N2-NHAL1201,199.02,0.14,0,1105.03,56.97
2/3/2024,6,N2-NHRI1201,420.19,2.95,0,868.27,54.73
2/3/2024,6,N2-NKDU1202,492.19,9.24,0,540.11,54.98
2/3/2024,6,N2-NKKA1201,495.55,3.51,0,734.52,53.55
2/3/2024,6,N2-NMDI1201,446.22,2.92,0,1114.03,54.79
2/3/2024,6,N2-NMDY1201,344.55,3.39,0,862.93,55.9
2/3/2024,6,N2-NMND1201,426.17,1.98,0,729.58,53.85
2/3/2024,6,N2-NMTA1201,364.75,2.48,0,754.52,54.95
2/3/2024,6,N2-NOGH1201,333.72,3.15,0,1008.04,56.24
2/3/2024,6,N2-NPTN1201,545.7,0,0,732.8,51.47
2/3/2024,6,N2-NSHA1202,810.6,1.91,0,969.27,49.32
2/3/2024,6,N2-NSKI1201,291.54,2.77,0,1045.3,56.7
2/3/2024,6,N2-NSWT1201,268.1,3.31,0,991.33,57.15
2/3/2024,6,N2-NSWT1202,535.38,0.53,0,562.05,51.05
2/3/2024,6,N2-NTAX1201,240.1,2.43,0,1240.65,57.47
2/3/2024,6,N2-NTKT1201,441.66,4.62,0,769.83,54.83
2/3/2024,6,N2-NTMG7201,545.56,3.14,0,783.12,52.9
2/3/2024,6,N3-NBAY1201,360.39,0.42,0,889.45,54.56
2/3/2024,6,N3-NBNE1201,647.11,1.63,0,1316.17,51.78
2/3/2024,6,N3-NCGY1201,461.67,2.03,0,976.04,54.03
2/3/2024,6,N3-NCHD1203,248.98,0.64,0,1334.2,56.71
2/3/2024,6,N3-NDGI1201,356.86,1.13,0,964.56,55.04
2/3/2024,6,N3-NDIK1201,457.55,0,0,304.72,49.7
2/3/2024,6,N3-NDIK1207,212.22,0,0,742.04,55.95
2/3/2024,6,N3-NHNG1202,228.25,2.69,0,1524.42,57.9
2/3/2024,6,N3-NJRA1201,279.76,3.01,0,1171.08,57.11
2/3/2024,6,N3-NKMR1203,241.63,2.49,0,1278.08,57.51
2/3/2024,6,N3-NKRK1202,315.77,2.17,0,875.54,55.82
2/3/2024,6,N3-NLDK1201,291.45,2,0,761.57,55.76
2/3/2024,6,N3-NLHT1201,403.16,7.51,0,1084.27,57.17
2/3/2024,6,N3-NLKM1201,245.4,3.62,0,1394.96,57.98
2/3/2024,6,N3-NLKM1203,280.52,2.8,0,1515.81,57.24
2/3/2024,6,N3-NMAG1202,499.93,2.23,0,469.76,51.59
2/3/2024,6,N3-NMDN1201,273.19,2.94,0,1174.63,57.18
2/3/2024,6,N3-NMDN1204,335.07,2.31,0,935.89,55.75
2/3/2024,6,N3-NNOW1201,228.96,0.89,0,1594.2,57.19
2/3/2024,6,N3-NOHT1207,243.92,3.4,0,1242.85,57.81
2/3/2024,6,N3-NPAB1201,255.26,1.07,0,1409.74,56.84
2/3/2024,6,N3-NPCH1201,189.97,4.55,0,1163.34,58.92
2/3/2024,6,N3-NPEW1202,280.59,0.4,0,1480.69,56.27
2/3/2024,6,N3-NPEW1210,247.05,1.6,0,1299.22,57.09
2/3/2024,6,N3-NPHR1202,350.65,0,0,1013.37,54.76
2/3/2024,6,N3-NPIR1201,367.61,3.39,0,1192.18,56.11
2/3/2024,6,N3-NRSP1201,293.95,2.5,0,1213.1,56.76
2/3/2024,6,N3-NSQD1201,239.73,2.13,0,1160.17,57.28
2/3/2024,6,N3-NTBI1201,348.46,2.3,0,932.53,55.56
2/3/2024,6,N3-NTGI1201,410.35,2.25,0,704.93,54.08
2/3/2024,6,N3-NTNK1201,257.98,1,0,949.08,56.28
2/3/2024,6,S1-SCMN1202,592.87,0,0,0,42.15
2/3/2024,6,S1-SDAY1201,917.33,0,0,82.52,39.89
2/3/2024,6,S1-SDMJ1201,222.46,0,0,448.42,54.24
2/3/2024,6,S1-SDUK1202,7638.72,0,0,33.27,-50.9
2/3/2024,6,S1-SKHI1201,2906.77,0,0,816.26,20.26
2/3/2024,6,S1-SKHI1221,130.62,0,0,75.89,50.23
2/3/2024,6,S1-SKHI1228,1084.29,0,0,1667.71,45.45
2/3/2024,6,S1-SKHI1232,180.46,0,0,65.35,49.33
2/3/2024,6,S1-SKHI1235,125.57,0,0,1819.82,58.27
2/3/2024,6,S1-SKHI1241,172.69,0,0,88.41,49.95
2/3/2024,6,S1-SKHI1243,450.2,0,0,86.69,46.21
2/3/2024,6,S1-SKHI1244,1673.18,0,0,154.22,31.26
2/3/2024,6,S1-SKHI1245,417.62,0,0,622.27,52.72
2/3/2024,6,S1-SKHI1248,207.1,0,0,1556.56,57.12
2/3/2024,6,S1-SKHI1251,168.43,0,0,965.59,57.11
2/3/2024,6,S1-SKHI1253,159.17,0,0,1171.2,57.52
2/3/2024,6,S1-SKHI1254,270.48,0,0,1311.11,56.15
2/3/2024,6,S1-SKHI1255,108.03,0,0,1879.4,58.51
2/3/2024,6,S1-SKHI1256,719.9,0,0,294.06,46.07
2/3/2024,6,S1-SKHI1257,101.21,0,0,114.76,51.46
2/3/2024,6,S1-SKHI5206,0,0,0,29.52,50.85
2/3/2024,6,S1-SKHI5219,309.24,0,0,964.97,55.23
2/3/2024,6,S1-SKHZ7201,261.18,0,0,610.03,54.75
2/3/2024,6,S1-SLRI7201,2259.95,0,0,35.07,20.86
2/3/2024,6,S1-SNAS7201,1287.2,0,0,95.44,35.24
2/3/2024,6,S1-SNKI1201,223.97,0,0,264.2,52.3
2/3/2024,6,S1-SQSU5201,292.45,0,0,64.78,47.82
2/3/2024,6,S1-SSBI1202,90.43,0,0,378.98,55.39
2/3/2024,6,S1-STRB1201,732.12,0,0,1697.71,50.16
2/3/2024,6,S1-SUET1207,73.92,0,0,1540.68,58.89
2/3/2024,6,S1-SUET1209,972.79,0,0,217.1,41.65
2/3/2024,6,S1-SUET1210,323.52,0,0,308.63,51.53
2/3/2024,6,S1-SUET1212,8308.62,0,0,91.21,-58.47
2/3/2024,6,S1-SUET1213,163.09,0,0,1324.98,57.59
2/3/2024,6,S1-SUTH5201,111.49,0,0,35.71,49.52
2/3/2024,6,S1-SZHB1201,9996.78,0,0,38.82,-82.2
2/3/2024,6,S2-FKBL4201,540.63,0,0,1647.24,52.7
2/3/2024,6,S2-FKHN1202,770.16,0,0,1622.84,49.63
2/3/2024,6,S2-FLQT7201,1300.71,0,0,374.89,39.21
2/3/2024,6,S2-SADU1201,718.51,0,0,93.62,42.79
2/3/2024,6,S2-SDGR1201,546.47,0,0,53.37,44.16
2/3/2024,6,S2-SDKI1201,586.11,0,0,724.21,50.9
2/3/2024,6,S2-SHAL5201,504.29,0,0,537.97,51.11
2/3/2024,6,S2-SHDD1204,467.7,0,0,741.67,52.54
2/3/2024,6,S2-SHDD1206,86.46,0,0,81.34,50.94
2/3/2024,6,S2-SHDD1207,1255,0,0,842.17,42.35
2/3/2024,6,S2-SHDD1208,628.87,0,0,960.04,50.96
2/3/2024,6,S2-SILK1201,249,0,0,100.98,49.2
2/3/2024,6,S2-SJCB1202,228.18,0,0,1018.4,56.4
2/3/2024,6,S2-SKHP1201,393.78,0,0,206.59,49.21
2/3/2024,6,S2-SKHR1203,432.42,0,0,344.33,50.48
2/3/2024,6,S2-SKNS1201,803.65,0,0,115.37,42.11
2/3/2024,6,S2-SKSM7201,1172.71,0,0,1185.12,44.02
2/3/2024,6,S2-SKUN1203,4002.31,0,0,41.01,-2.22
2/3/2024,6,S2-SLAR1202,126.41,0,0,434.61,55.41
2/3/2024,6,S2-SLAR1204,2456.6,0,0,60.36,18.86
2/3/2024,6,S2-SLAR1205,92.09,0,0,23.15,49.45
2/3/2024,6,S2-SMEH1201,666.36,0,0,383.28,47.75
2/3/2024,6,S2-SMIT1201,1369,0,0,787.05,40.67
2/3/2024,6,S2-SMOR1204,452.92,0,0,458.49,51.24
2/3/2024,6,S2-SMPK1202,608.24,0,0,1199.48,51.56
2/3/2024,6,S2-SNAU1201,185.92,28.57,0,1373.91,68.75
2/3/2024,6,S2-SPAK1201,321.4,0,0,323.99,51.74
2/3/2024,6,S2-SRNP1201,159.35,0,0,70.82,49.73
2/3/2024,6,S2-SROH1201,1687.02,0,0,563.44,35.49
2/3/2024,6,S2-SSAJ1202,3442.07,0,0,55.93,5.61
2/3/2024,6,S2-SSEW1203,1028.62,0,0,101.85,38.83
2/3/2024,6,S2-SSHD7201,199.79,0,0,953.83,56.67
2/3/2024,6,S2-SSKP1203,874.21,0,0,1459.98,48.18
2/3/2024,6,S2-SSKZ1204,24.71,0,0,1369.7,59.46
2/3/2024,6,S2-SSNG1201,412.06,0,0,773.12,53.39
2/3/2024,6,S2-STAY1203,1139.95,0,0,58.46,36.37
2/3/2024,6,S2-STDM1202,684.84,0,0,543.1,48.73
2/3/2024,6,S2-STHA1203,106.08,0,0,46.61,49.87
2/3/2024,6,S2-STMK7201,709.28,0,0,249.87,45.64
2/3/2024,6,S2-SUMK1201,372.96,0,0,524.49,52.77
2/3/2024,6,S2-SWNS1205,1120.01,0,0,786.95,43.99
2/3/2024,5,C1-CBPU1202,1629.61,0,0,1134.56,37.87
2/3/2024,5,C1-CHAV1203,115.26,15,0,1388.97,64.27
2/3/2024,5,C1-CKAM1202,1699.31,0,0,394.64,34.09
2/3/2024,5,C1-CKHN1202,411.39,0,0,1255.46,54.23
2/3/2024,5,C1-CKRK1202,333.72,0,0,2367.5,55.54
2/3/2024,5,C1-CLHE1207,576.56,0,0,100.29,44.82
2/3/2024,5,C1-CLHE1210,101.06,0,0,1517.05,58.52
2/3/2024,5,C1-CLHE1229,128.86,0,0,682.04,56.84
2/3/2024,5,C1-CLHE1234,123.64,0,0,754.55,57.18
2/3/2024,5,C1-CLHE1235,1883.74,100,0,595.62,73.04
2/3/2024,5,C1-CLHE1238,391.73,0,0,969.5,54.14
2/3/2024,5,C1-CLHE1239,142.32,0,0,1370.55,57.9
2/3/2024,5,C1-CNKN1201,345.54,0,0,904.58,54.62
2/3/2024,5,C1-COKR1204,253.46,0,0,387.92,53.3
2/3/2024,5,C1-CRKH1202,2562.04,0,0,62.4,17.5
2/3/2024,5,C1-CSRA1207,938.08,0,0,215.35,42.08
2/3/2024,5,C1-CSWL1208,153.58,0,0,572.87,55.99
2/3/2024,5,C1-FARW1204,127.48,0,0,1327.49,58.07
2/3/2024,5,C1-FBRW1202,222.03,0,0,466.25,54.38
2/3/2024,5,C1-FCCW1202,918.66,0,0,621.29,46.04
2/3/2024,5,C1-FPKT1202,371.5,0,0,460.14,52.34
2/3/2024,5,C2-CSFD1202,86.41,0,0,362.35,55.28
2/3/2024,5,C2-FCHN1204,3655.57,0,0,164.91,5.02
2/3/2024,5,C2-FCHN1205,389.46,0,0,1149.39,54.42
2/3/2024,5,C2-FFSD1210,324.41,0,0,633.41,54.02
2/3/2024,5,C2-FFSD1212,193.9,0,0,1458.82,57.25
2/3/2024,5,C2-FFSD1213,137.98,0,0,971.6,57.52
2/3/2024,5,C2-FFSD1214,314.19,0,0,1145.55,55.42
2/3/2024,5,C2-FFSD1219,177.63,0,0,1606.25,57.53
2/3/2024,5,C2-FFSD1220,571.83,0,0,1020.67,51.82
2/3/2024,5,C2-FKML7201,268.57,0,0,176.3,50.38
2/3/2024,5,C2-FKMN7201,130.85,0,0,4020.77,58.26
2/3/2024,5,C2-FMNW1206,345.26,0,0,1053.02,54.89
2/3/2024,5,C2-FPML1201,349.22,0,0,527.57,53.11
2/3/2024,5,C2-FSGD1204,135.24,0,0,3009.36,58.19
2/3/2024,5,C2-FSGD1206,416.12,0,0,44.8,45.69
2/3/2024,5,C2-FSHK1201,249.54,0,0,489.49,54.18
2/3/2024,5,C2-FSMN7202,1605.75,0,0,414.9,35.52
2/3/2024,5,C2-FSWI7201,422.59,0,0,710.05,53.03
2/3/2024,5,C2-FTDA1201,1251.35,0,0,853.72,42.43
2/3/2024,5,C2-FTTS1203,258.31,0,0,93.78,48.93
2/3/2024,5,C2-FTTS1204,76.96,0,0,1393.42,58.78
2/3/2024,5,C3-FAPR1201,2623.09,0,0,1675.03,24.94
2/3/2024,5,C3-FBKR1202,510.26,0,0,130.67,46.32
2/3/2024,5,C3-FBKR1203,579.87,0,0,457.51,49.54
2/3/2024,5,C3-FBWP1201,243.04,0,0,2435.81,56.75
2/3/2024,5,C3-FBWP1203,241.87,0,0,1025.06,56.23
2/3/2024,5,C3-FCHM4202,1081.91,0,0,1513.68,45.44
2/3/2024,5,C3-FCKA1202,490.91,0,0,373.94,50
2/3/2024,5,C3-FCSS1203,2450.23,0,0,949.11,26.65
2/3/2024,5,C3-FDGK1204,1215.62,0,0,388.58,40.48
2/3/2024,5,C3-FDKN1201,155.43,0,0,743.43,56.71
2/3/2024,5,C3-FDNY1201,179.06,0,0,40.92,48.75
2/3/2024,5,C3-FFAB1201,241.28,0,0,112.02,49.54
2/3/2024,5,C3-FFTP1202,247.92,0,0,3910.89,56.69
2/3/2024,5,C3-FJAM1202,125.43,0,0,1246.12,58.04
2/3/2024,5,C3-FJAN1202,1417.12,0,0,565.72,39.1
2/3/2024,5,C3-FJNG1208,920.37,100,0,1155.02,87.35
2/3/2024,5,C3-FJNG1210,102.82,0,0,586.96,56.74
2/3/2024,5,C3-FJNG1211,89.85,0,0,868.78,57.95
2/3/2024,5,C3-FJNG1212,435.65,0,0,397.85,50.96
2/3/2024,5,C3-FJNG1213,273.55,11.43,0,2217.44,60.91
2/3/2024,5,C3-FJPW1203,364.2,0,0,2406.41,55.13
2/3/2024,5,C3-FKBW1204,353.58,0,0,1008.74,54.71
2/3/2024,5,C3-FKCT1201,750.95,0,0,1281.54,49.72
2/3/2024,5,C3-FKHT4201,0,0,0,39.81,51.11
2/3/2024,5,C3-FLOD1204,144.63,0,0,760.91,56.92
2/3/2024,5,C3-FMCN1202,560.08,0,0,239.8,47.49
2/3/2024,5,C3-FMLC4201,913.15,0,0,754.27,46.65
2/3/2024,5,C3-FMUX1214,280.9,0,0,52.57,47.68
2/3/2024,5,C3-FMZG1201,194.28,0,0,1869.52,57.36
2/3/2024,5,C3-FPLN1202,346.57,0,0,560.4,53.34
2/3/2024,5,C3-FRJK1201,516.76,0,0,84.43,45.28
2/3/2024,5,C3-FRJN1203,158.93,0,0,16.2,48.38
2/3/2024,5,C3-FSHD1201,289.11,0,0,1687.26,56.06
2/3/2024,5,C3-FSKT1202,1162.93,0,0,777.68,43.39
2/3/2024,5,C3-FSSD1202,2989.69,0,0,96.26,12.56
2/3/2024,5,C3-FSUJ1201,233.12,0,0,832.97,55.95
2/3/2024,5,C3-FTBS1201,632.1,0,0,41.73,42.73
2/3/2024,5,C3-FTSA1206,0,0,0,1934.12,59.96
2/3/2024,5,C3-FVHR4204,0,0,0,0,50.05
2/3/2024,5,C3-FVHR4205,159.87,0,0,371.5,54.39
2/3/2024,5,C3-FYZM1201,697.63,0,0,913.59,49.95
2/3/2024,5,C3-FYZM1202,537.3,0,0,768.08,51.7
2/3/2024,5,C4-CAPC1201,1446.81,0,0,733.7,39.46
2/3/2024,5,C4-CDNG1202,174.95,6.73,0,1345.24,60.14
2/3/2024,5,C4-CDSK1202,207.52,0,0,1383.57,57.03
2/3/2024,5,C4-CGJT1207,908.26,0,0,2225.03,47.87
2/3/2024,5,C4-CGUJ1207,590.67,0,0,981.16,51.51
2/3/2024,5,C4-CGUJ1209,1110.86,0,0,1227.86,44.88
2/3/2024,5,C4-CGUJ1210,3698.95,0,0,532.98,8.48
2/3/2024,5,C4-CLMA1201,159.81,0,0,1672.94,57.78
2/3/2024,5,C4-CMBD1201,676.53,0,0,1291.91,50.72
2/3/2024,5,C4-CMBD1202,1578.57,0,0,199.45,33.29
2/3/2024,5,C4-CNWL1202,902.61,0,0,866.8,47.11
2/3/2024,5,C4-CNWL1204,438.48,0,0,60.43,45.77
2/3/2024,5,C4-CPBN1202,896.34,0,0,1175.35,47.69
2/3/2024,5,C4-CPHA1201,480.74,0,0,1720.47,53.51
2/3/2024,5,C4-CPSR1204,360.1,0,0,90.3,47.49
2/3/2024,5,C4-CQDS1202,232.98,0,0,492.12,54.42
2/3/2024,5,C4-CSAM1202,131.74,0,0,888.09,57.44
2/3/2024,5,C4-CSLT1204,733.91,0,0,462.47,47.53
2/3/2024,5,C4-CSLT1208,2912.28,0,0,1014.65,20.61
2/3/2024,5,C4-CSLT1212,77,0,0,742.13,57.76
2/3/2024,5,C4-CWZD1201,643.96,100,0,792.56,90.36
2/3/2024,5,N1-NBGH1201,283.44,4.77,0,1508.05,57.99
2/3/2024,5,N1-NBHM1201,292.82,7.71,0,2020.65,59.15
2/3/2024,5,N1-NCSS1203,165.85,1.9,0,1542.52,58.42
2/3/2024,5,N1-NCWL1202,167.8,1.09,0,1943.8,58.16
2/3/2024,5,N1-NDHR1202,422.19,6.2,0,2074.65,56.82
2/3/2024,5,N1-NDNA1202,168.21,2.73,0,1822.76,58.79
2/3/2024,5,N1-NFTJ1201,219.47,9.79,0,1459.86,60.83
2/3/2024,5,N1-NGKN1202,177.35,8.01,0,1733.91,60.77
2/3/2024,5,N1-NHAJ1201,286.48,2.89,0,2227.25,57.32
2/3/2024,5,N1-NHTB1201,294.75,8.56,0,1862.27,59.44
2/3/2024,5,N1-NISB1203,112.51,1.28,0,2048.71,58.98
2/3/2024,5,N1-NISB1206,143.94,1.55,0,1667.53,58.61
2/3/2024,5,N1-NJLM1203,115.54,1.42,0,2299.89,59.01
2/3/2024,5,N1-NKLI1201,227.84,12.57,0,2259.37,61.97
2/3/2024,5,N1-NKRT1202,287.19,0.94,0,1683.23,56.46
2/3/2024,5,N1-NKTA1202,148.15,1.75,0,1824.1,58.67
2/3/2024,5,N1-NKYL5201,313.48,0,0,1433.74,55.65
2/3/2024,5,N1-NMAK1201,335.98,3.8,0,1727.05,56.97
2/3/2024,5,N1-NMAK1202,299.72,4.56,0,2142.41,57.8
2/3/2024,5,N1-NPDK1201,151.6,2.42,0,1660.19,58.86
2/3/2024,5,N1-NPLD1201,405.47,6.82,0,1769.06,57.26
2/3/2024,5,N1-NQML1205,342.06,4.32,0,1667.36,57.08
2/3/2024,5,N1-NRWK1201,290.87,10.9,0,2214.02,60.46
2/3/2024,5,N1-NRWP1201,121.13,5.13,0,1659.65,60.35
2/3/2024,5,N1-NRWP1208,191.79,4.85,0,1768.59,59.32
2/3/2024,5,N1-NRWP1211,135.31,2.61,0,1688.05,59.16
2/3/2024,5,N1-NRWP1212,135.98,1.41,0,1972.99,58.71
2/3/2024,5,N1-NRWP1214,154.19,1.7,0,1674.1,58.54
2/3/2024,5,N1-NSAL1203,140.8,4.97,0,1838.28,60.06
2/3/2024,5,N1-NSNA1202,271.43,0,0,1923.18,56.34
2/3/2024,5,N1-NTRL1201,143.72,3.35,0,1672.58,59.34
2/3/2024,5,N2-NBRI1201,221.95,2.08,0,1584.11,57.76
2/3/2024,5,N2-NBTG1202,152.19,9.72,0,2205.03,61.84
2/3/2024,5,N2-NCHT1203,1847.11,0,0,38.63,26.45
2/3/2024,5,N2-NCHT1204,388.67,0,0,2485.59,54.81
2/3/2024,5,N2-NCHT1205,2878.94,0,0,41.28,12.76
2/3/2024,5,N2-NCKD1201,238.76,2.98,0,1452.48,57.85
2/3/2024,5,N2-NCLS1201,1018.83,0,0,680.32,44.96
2/3/2024,5,N2-NDIR1201,395.54,0,0,634.06,53.07
2/3/2024,5,N2-NDIR1202,256.96,0,0,1567.39,56.46
2/3/2024,5,N2-NGHU1201,167.16,4.12,0,1584.66,59.31
2/3/2024,5,N2-NGIL1201,223.37,0,0,1328.1,56.79
2/3/2024,5,N2-NHAL1201,190.34,4.73,0,1711.14,59.28
2/3/2024,5,N2-NHRI1201,245.61,1.28,0,1293.67,56.98
2/3/2024,5,N2-NKDU1202,220.29,1.77,0,2406.23,57.76
2/3/2024,5,N2-NKKA1201,258.27,7.17,0,1247.92,59.13
2/3/2024,5,N2-NMDI1201,237.37,0.86,0,1681.68,57.09
2/3/2024,5,N2-NMDY1201,188.94,2.76,0,1751.63,58.51
2/3/2024,5,N2-NMND1201,293.11,7.91,0,1458.62,59.1
2/3/2024,5,N2-NMTA1201,219.22,9.85,0,1462.81,60.86
2/3/2024,5,N2-NOGH1201,260.71,2.72,0,1623.67,57.51
2/3/2024,5,N2-NPTN1201,367.16,0,0,1271.79,54.83
2/3/2024,5,N2-NSHA1202,623.7,2.63,0,1206.26,52.41
2/3/2024,5,N2-NSKI1201,197.97,3.38,0,1531.59,58.58
2/3/2024,5,N2-NSWT1201,168.15,13.52,0,1595,63.06
2/3/2024,5,N2-NSWT1202,360.41,3.51,0,1258.49,56.32
2/3/2024,5,N2-NTAX1201,110.98,4.26,0,2166.05,60.2
2/3/2024,5,N2-NTKT1201,212.66,8.31,0,1749.68,60.42
2/3/2024,5,N2-NTMG7201,273.39,4.21,0,1523.19,57.91
2/3/2024,5,N3-NBAY1201,237.91,1.98,0,2154.16,57.6
2/3/2024,5,N3-NBNE1201,471.6,0.84,0,1857.83,54
2/3/2024,5,N3-NCGY1201,251.85,6.51,0,1506.96,59.11
2/3/2024,5,N3-NCHD1203,203.06,2.22,0,2469.01,58.17
2/3/2024,5,N3-NDGI1201,210.69,2.68,0,1858.71,58.21
2/3/2024,5,N3-NDIK1201,134.8,0,0,1446.29,58.04
2/3/2024,5,N3-NDIK1207,335.61,0,0,1441.17,55.36
2/3/2024,5,N3-NHNG1202,165.55,0,0,3089.18,57.79
2/3/2024,5,N3-NJRA1201,163.8,7.92,0,2000.54,60.95
2/3/2024,5,N3-NKMR1203,163.75,3.83,0,2277.09,59.33
2/3/2024,5,N3-NKRK1202,188.43,4.72,0,1828.51,59.32
2/3/2024,5,N3-NLDK1201,200.35,1.89,0,2183.56,58.06
2/3/2024,5,N3-NLHT1201,212.9,16.03,0,1554.36,63.45
2/3/2024,5,N3-NLKM1201,150.33,3.31,0,2542.43,59.31
2/3/2024,5,N3-NLKM1203,195.44,7.38,0,1943,60.31
2/3/2024,5,N3-NMAG1202,340.87,0,0,1261.57,55.18
2/3/2024,5,N3-NMDN1201,191.67,5.35,0,2102.03,59.56
2/3/2024,5,N3-NMDN1204,177.2,1.95,0,2017.88,58.38
2/3/2024,5,N3-NNOW1201,177.77,2.81,0,2179.39,58.73
2/3/2024,5,N3-NOHT1207,139.73,4.09,0,1734.06,59.7
2/3/2024,5,N3-NPAB1201,176.18,4.12,0,2534.62,59.29
2/3/2024,5,N3-NPCH1201,268.57,0,0,1690.04,56.34
2/3/2024,5,N3-NPEW1202,228.82,13.69,0,2123.86,62.4
2/3/2024,5,N3-NPEW1210,192.22,0.86,0,2075.55,57.75
2/3/2024,5,N3-NPHR1202,112.36,0,0,1039.01,57.98
2/3/2024,5,N3-NPIR1201,462.19,1.96,0,2054.47,54.59
2/3/2024,5,N3-NRSP1201,183.49,6.31,0,1876.6,60.03
2/3/2024,5,N3-NSQD1201,149.81,3.5,0,2562.02,59.4
2/3/2024,5,N3-NTBI1201,212.95,2.71,0,1645.4,58.15
2/3/2024,5,N3-NTGI1201,233.01,0,0,1383.3,56.69
2/3/2024,5,N3-NTNK1201,204.13,7.22,0,2155.17,60.14
2/3/2024,5,S1-SDAL1202,119.28,0,0,375.79,54.97
2/3/2024,5,S1-SDAY1201,2806.51,0,0,236.49,17.49
2/3/2024,5,S1-SDMJ1201,126.35,0,0,397.37,55.08
2/3/2024,5,S1-SDUK1202,386.88,0,0,428.44,51.88
2/3/2024,5,S1-SKHI1201,112.25,0,0,2317.03,58.49
2/3/2024,5,S1-SKHI1221,1351.76,0,0,1652.79,41.88
2/3/2024,5,S1-SKHI1228,263.04,0,0,166.7,50.29
2/3/2024,5,S1-SKHI1232,181.03,0,0,528.86,55.36
2/3/2024,5,S1-SKHI1235,169.23,0,0,144.08,51.13
2/3/2024,5,S1-SKHI1244,602.2,0,0,81.26,44.07
2/3/2024,5,S1-SKHI1245,329.97,0,0,1901.29,55.55
2/3/2024,5,S1-SKHI1248,162.3,0,0,542.14,55.69
2/3/2024,5,S1-SKHI1251,357.86,0,0,1361.63,55.02
2/3/2024,5,S1-SKHI1253,229.56,0,0,510.36,54.59
2/3/2024,5,S1-SKHI1254,208.71,0,0,933.71,56.51
2/3/2024,5,S1-SKHI1255,1323.37,0,0,1141,41.96
2/3/2024,5,S1-SKHI1256,183.47,0,0,1198.92,57.22
2/3/2024,5,S1-SKHI1257,147.04,0,0,2436.19,58.03
2/3/2024,5,S1-SKHI5219,87.2,0,0,73.64,50.76
2/3/2024,5,S1-SKHZ7201,4053.56,0,0,39.77,-2.94
2/3/2024,5,S1-SLRI7201,115.74,0,0,70.27,50.3
2/3/2024,5,S1-SNAS7201,667.52,0,0,31.65,42
2/3/2024,5,S1-SNKI1201,243.15,0,0,63.13,48.44
2/3/2024,5,S1-SQSU5201,244.57,0,0,626.5,55.05
2/3/2024,5,S1-SSBI1202,105.33,0,0,0,48.65
2/3/2024,5,S1-STRB1201,141.3,0,0,634.12,56.46
2/3/2024,5,S1-SUET1209,360.03,0,0,1785.87,55.14
2/3/2024,5,S1-SUET1210,530.76,0,0,33.79,43.88
2/3/2024,5,S1-SUET1213,185.49,0,0,31.89,48.44
2/3/2024,5,S1-SUTH5201,1390.58,0,0,1365.53,41.25
2/3/2024,5,S1-SZHB1201,71.69,0,0,41.17,50.19
2/3/2024,5,S2-FKBL4201,235.51,0,0,860.28,55.99
2/3/2024,5,S2-FKHN1202,2146.43,0,0,8653.01,31.38
2/3/2024,5,S2-FLQT7201,2978.95,0,0,114.38,13.08
2/3/2024,5,S2-SADU1201,0,0,0,33.49,50.95
2/3/2024,5,S2-SDGR1201,2960.55,0,0,245.04,15.55
2/3/2024,5,S2-SDKI1201,86.04,0,0,84.89,51.03
2/3/2024,5,S2-SGOL1202,125.21,0,0,0,48.38
2/3/2024,5,S2-SHDD1204,310.69,0,0,851.2,54.96
2/3/2024,5,S2-SHDD1206,88.07,0,0,775.07,57.72
2/3/2024,5,S2-SHDD1207,308.14,0,0,746.64,54.69
2/3/2024,5,S2-SHDD1208,169.71,0,0,37.45,48.79
2/3/2024,5,S2-SILK1201,314.61,0,0,479.5,53.24
2/3/2024,5,S2-SJCB1202,117.87,0,0,292.83,54.08
2/3/2024,5,S2-SKHP1201,162.25,0,0,18.23,48.39
